1545947056;;;新编高级英汉汉英口译教程 新编高级英汉汉英口译教程;;;21.75;;;https://item.jd.com/1545947056.html
67217609474;;;汉英双向口译教程吕炳华 汉英双向口译教程吕炳华;;;15.80;;;https://item.jd.com/67217609474.html
10021662889563;;;汉英口译技巧训练(国际关系学院英语口译教程);;;20.70;;;https://item.jd.com/10021662889563.html
10028097434307;;;高级汉英 英汉口译教程下册 正版现货！支持七天无理由！请放心购买！（本店仅支持电子发票）;;;32.07;;;https://item.jd.com/10028097434307.html
10027814072490;;;汉英特色口译8000词速查速记 正版现货！支持七天无理由！请放心购买！（本店仅支持电子发票）;;;117.70;;;https://item.jd.com/10027814072490.html
10021105959158;;;汉英口译(附光盘修订版高等学校翻译专业本科教材);;;30.47;;;https://item.jd.com/10021105959158.html
69526349745;;;【科学出版社直供】汉英双向口译教程吕炳华;;;15.00;;;https://item.jd.com/69526349745.html
10029012007103;;;正版现货国际商务英汉·汉英口译 9787307062047;;;25.00;;;https://item.jd.com/10029012007103.html
10029013774974;;;正版现货汉英口译词典 梅德明 编 9787107252563;;;60.00;;;https://item.jd.com/10029013774974.html
24450523106;;;汉英口译(附光盘修订版高等学校翻译专业本科教材);;;28.80;;;https://item.jd.com/24450523106.html
10028869039736;;;包邮正版 汉英口译技巧训练 中国对外翻译出版有限公司;;;26.00;;;https://item.jd.com/10028869039736.html
10027456545819;;;实用英汉汉英口译教程 南京师大 9787811010503;;;194.00;;;https://item.jd.com/10027456545819.html
10029409254052;;;汉英口译新语习语精编, 周国强, 9787313064127;;;39.78;;;https://item.jd.com/10029409254052.html
10027826778702;;;汉英口译新词速查 正版书籍，关注店铺更享好礼，有问题可联系在线客服;;;103.60;;;https://item.jd.com/10027826778702.html
10029270447881;;;汉英口译实战案例 正版书籍，关注店铺更享好礼，有问题可联系在线客服;;;50.50;;;https://item.jd.com/10029270447881.html
10028859688521;;;汉英口译(高等学校翻译专业 教材)(修订版) 全新正版;;;32.10;;;https://item.jd.com/10028859688521.html
10028765970670;;;汉英口译新词速查 正版图书，自由库房，售后无忧，欢迎选购;;;106.80;;;https://item.jd.com/10028765970670.html
10028626404679;;;高级汉英口译教程 自有库房，海量图书，售后无忧;;;46.60;;;https://item.jd.com/10028626404679.html
10026366814653;;;汉英口译词典 梅德明 编 9787107252563;;;54.31;;;https://item.jd.com/10026366814653.html
10027926344471;;;【新华书店】国际商务英汉·汉英口译(D二版) 全新正版;;;27.10;;;https://item.jd.com/10027926344471.html
10026844914602;;;汉英双向口译教程 9787030178152科学;;;14.20;;;https://item.jd.com/10026844914602.html
70609901945;;;汉英口译(附光盘修订版高等学校翻译专业本科教材);;;33.78;;;https://item.jd.com/70609901945.html
69227508085;;;新编汉英英汉口译教程97870403730429787040373042;;;52.80;;;https://item.jd.com/69227508085.html
34637958327;;;汉英双向口译教程 吕炳华 9787030178152 科学出版社;;;13.00;;;https://item.jd.com/34637958327.html
10029344802108;;;高级汉英口译教程,王逢鑫 著,外文出版社;;;65.85;;;https://item.jd.com/10029344802108.html
10028132455713;;;实用英语*汉英口译技巧 正版现货，支持7天无理由退换货（有问题可提前咨询在线客服）;;;30.46;;;https://item.jd.com/10028132455713.html
10026666225903;;;9787500139898 汉英口译技巧训练 孙硕 中国对外翻译出版公司;;;22.50;;;https://item.jd.com/10026666225903.html
10029419916416;;;高级汉英 英汉口译教程, 王桂珍, 9787562317241;;;23.77;;;https://item.jd.com/10029419916416.html
10026698279617;;;高级英汉汉英口译教程 只有一册 【发货特快,可开发票,下单前可联系在线客服为您查询书籍现货实时库存】;;;19.14;;;https://item.jd.com/10026698279617.html
10026814938842;;;正版教材 汉英双向口译教程 吕炳华 正版教材 汉英双向口译教程 吕炳华;;;16.00;;;https://item.jd.com/10026814938842.html
10022053431488;;;实用汉英口译句句通 保证正版现货图书，放心购买，有任何问题及时联系在线客服;;;76.00;;;https://item.jd.com/10022053431488.html
10028950451985;;;新汉英分类口译词典 方凡泉 主编 9787506251426;;;25.43;;;https://item.jd.com/10028950451985.html
10026598751288;;;高级英汉汉英口译教程：第一册 正版现货！支持七天无理由！请放心购买！（本店仅支持电子发票）;;;37.04;;;https://item.jd.com/10026598751288.html
10027965832071;;;汉英特色口译8000词:速查速记 正版现货，支持7天无理由退换货（有问题可提前咨询在线客服）;;;124.00;;;https://item.jd.com/10027965832071.html
50292859980;;;汉英英汉高级口译教程 97875637112849787563711284;;;20.40;;;https://item.jd.com/50292859980.html
10021453709161;;;汉英口译(附光盘修订版高等学校翻译专业本科教材);;;30.47;;;https://item.jd.com/10021453709161.html
10029164209787;;;x汉英口译技巧训练 正版 x汉英口译技巧训练 正版;;;34.50;;;https://item.jd.com/10029164209787.html
10025000999455;;;汉英口译技巧训练 孙硕 编著 著 外语－实用英语;;;32.00;;;https://item.jd.com/10025000999455.html
10021539525938;;;汉英口译(附光盘修订版高等学校翻译专业本科教材);;;30.47;;;https://item.jd.com/10021539525938.html
10027614458494;;;【出版社自营旗舰店】新编英汉汉英口译教程;;;24.65;;;https://item.jd.com/10027614458494.html
10021800287095;;;新汉英分类口译词典 保证正版现货图书，放心购买，有任何问题及时联系在线客服;;;48.00;;;https://item.jd.com/10021800287095.html
10028491827844;;;实用汉英口译句句通 正版书籍，关注店铺更享好礼，有问题可联系在线客服;;;88.30;;;https://item.jd.com/10028491827844.html
10028595073524;;;实用汉英口译句句通 自有库房，海量图书，售后无忧;;;91.60;;;https://item.jd.com/10028595073524.html
10029000655018;;;高级汉英 英汉口译教程（下册） 王桂珍;;;25.78;;;https://item.jd.com/10029000655018.html
10026631691258;;;新汉英分类口译词典 【正版图书，满额减】;;;19.23;;;https://item.jd.com/10026631691258.html
70377930882;;;记者招待会汉英口译中模糊语的应用研究 基于语料库的对比分析 英文版;;;42.80;;;https://item.jd.com/70377930882.html
10029409629716;;;新汉英分类口译词典 正版书籍，关注店铺更享好礼，有问题可联系在线客服;;;38.94;;;https://item.jd.com/10029409629716.html
10028606970363;;;新汉英分类口译词典 正版图书，自由库房，售后无忧，欢迎选购;;;42.00;;;https://item.jd.com/10028606970363.html
71088403129;;;记者招待会汉英口译中模糊限制语的应用研究(基于语料库的对比分析)/外国语言文学研究;;;48.75;;;https://item.jd.com/71088403129.html
10028194201067;;;新编汉英英汉口译教程 王桂珍 正版现货，支持7天无理由退换货（有问题可提前咨询在线客服）;;;36.80;;;https://item.jd.com/10028194201067.html
10028990316543;;;汉英口译词典 【正版书】 汉英口译词典 【正版书】;;;70.00;;;https://item.jd.com/10028990316543.html
27300189147;;;汉英口译技巧训练(国际关系学院英语口译教程);;;20.70;;;https://item.jd.com/27300189147.html
10028579793846;;;汉英口译实战案例 English-Chinese Interpretation Case Stud;;;20.40;;;https://item.jd.com/10028579793846.html
10029422545106;;;高级汉英·英汉口译教程, 王桂珍 编, 9787562317234;;;27.54;;;https://item.jd.com/10029422545106.html
66262065179;;;正版 汉英口译实战案例 English-Chinese Interpretation Case S;;;18.98;;;https://item.jd.com/66262065179.html
